time,Setpoint_Python,Setpoint_Existing,ESB_Tower_1 bypassValveOpenClose,ESB_Tower_1 enteringWaterTemp,ESB_Tower_1 leavingWaterTemp,ESB_Tower_1 outdoorAirDryBulb,ESB_Tower_1 outdoorAirHumidity,ESB_Tower_1 outdoorAirWetBulb,DayOfWeek,HourOfDay,Cell1_Fan vfdPercent
2022-06-11 12:40:00+00:00,80.0,58.0,False,72.92462158203125,74.78675842285156,68.1884536743164,76.84064483642578,63.37249755859375,5,12,0.0
2022-06-11 12:45:00+00:00,68.5575653091073,58.0,False,72.92462158203125,74.78675842285156,68.49327850341797,76.24327087402344,63.45756530761719,5,12,0.0
2022-06-11 12:50:00+00:00,69.1338592618704,58.0,False,72.92462158203125,74.78675842285156,68.82088470458984,75.23139190673828,63.53385925292969,5,12,0.0
2022-06-11 12:55:00+00:00,69.7728134319186,58.0,False,72.92462158203125,74.78675842285156,69.12206268310547,74.1667251586914,63.672813415527344,5,12,0.0
2022-06-11 13:00:00+00:00,70.1518875360489,58.0,False,72.60807800292969,74.78675842285156,69.42420959472656,72.42350769042969,63.55188751220703,5,13,0.0
2022-06-11 13:05:00+00:00,70.6211258247495,58.0,False,72.91409301757812,74.78675842285156,69.73571014404297,71.77677154541016,63.52112579345703,5,13,0.0
2022-06-11 13:10:00+00:00,71.1059128195047,58.0,False,72.91409301757812,74.78675842285156,69.73571014404297,71.28563690185547,63.50591278076172,5,13,0.0
2022-06-11 13:15:00+00:00,71.4369789585471,58.0,False,72.91409301757812,74.78675842285156,70.04219818115234,69.60706329345703,63.33697891235352,5,13,0.0
2022-06-11 13:20:00+00:00,71.5582291185856,58.0,False,72.91409301757812,74.78675842285156,70.67194366455078,65.34638977050781,62.958229064941406,5,13,0.0
2022-06-11 13:25:00+00:00,71.9401070252061,58.0,False,72.91409301757812,74.78675842285156,71.29710388183594,63.0440559387207,62.84010696411133,5,13,0.0
